2.579967878,145.703125,2109.643981,10315.04905,0.0046,95.83333333,3.199786681
2.563622912,145.703125,2081.221198,8537.689269,0.004683673,92.72727273,3.666666667
2.655893121,145.703125,2216.787299,8086.154565,0.00459375,96.07843137,3.400226682
2.659674208,145.703125,2085.443038,8053.409972,0.0047,92.15686275,3.4
2.666431592,145.703125,2397.958293,9436.523864,0.0046875,92.59259259,3.602641937
2.136954074,145.703125,2002.045765,8329.292317,0.004704545,88.46153846,3.466666667
1.904408459,145.703125,2107.989616,7711.220075,0.004821429,91.83673469,3.266666667
2.233354271,145.703125,2136.460782,9865.783287,0.004793478,94.23076923,3.466666667
0,145.7109375,2320.626478,8957.1513,0.0048375,87.75510204,3.266666667
2.685067578,145.703125,2342.039579,9237.029774,0.004829268,89.79591837,3.266666667
2.070732504,145.703125,2346.007321,8826.622843,0.004793478,96.07843137,3.4
2.581551964,145.703125,2230.705164,8134.78623,0.0045,95.74468085,3.133333333
1.365063383,145.703125,2081.712681,7153.357003,0.0045,95.74468085,3.133333333
2.708098058,145.703125,2202.016825,7591.007856,0.0045,93.47826087,3.066666667
2.850858119,145.703125,2129.368915,7967.009876,0.00459,91.07142857,3.733333333
2.604245015,145.703125,2114.677134,8307.088432,0.0047,95.91836735,3.266666667
2.132768629,145.703125,2178.948229,8507.401652,0.004602273,91.83673469,3.266666667
2.593516788,145.703125,2263.375549,8486.818299,0.0055,90.19607843,3.4
2.675178151,145.703125,2121.09168,8441.507684,0.004714286,89.79591837,3.266666667
2.141629459,145.703125,2045.178042,8506.083086,0.004691489,94.23076923,3.466666667
1.827004847,145.703125,2252.751284,8876.669112,0.004615385,86.95652174,3.065849107
2.249364416,145.703125,2179.109512,8087.868226,0.004973684,85.71428571,3.266666667
2.561707265,145.703125,2351.917517,7782.93601,0.004607143,89.58333333,3.199360128
2.727055622,145.703125,2085.919227,7107.12615,0.004725,93.33333333,3
2.574959144,145.703125,2058.8083,7958.390354,0.004709302,91.83673469,3.266448903
2.077632634,145.703125,2225.872469,8093.655752,0.004683673,96.22641509,3.533333333
2.088071896,145.703125,2342.600606,9851.14669,0.004719512,91.4893617,3.133333333
2.659184418,145.703125,2182.733722,8195.021535,0.004821429,90,3.333333333
2.655397616,145.703125,2151.60221,7638.121547,0.004882979,96.22641509,3.533333333
1.791597001,145.703125,2163.344005,8476.353318,0.0047,94,3.333111126
2.154915909,145.703125,3228.035236,11013.02183,0.004608434,96.59090909,5.866666667
1.902438647,145.7109375,3507.700621,11346.39287,0.0058,96.84210526,6.33417789
2.783119579,145.7109375,3725.709651,11687.91565,0.004596774,95,6.665777896
1.912127953,145.703125,3399.137001,11244.17793,0.004646739,95,6.666666667
2.184074038,145.7109375,3691.204228,12444.88486,0.004594737,93.26923077,6.933333333
2.737325533,145.6445313,3699.492722,13530.16101,0.004888889,95.65217391,6.132924472
2.170734772,145.6523438,3757.551795,12722.0465,0.004704545,94.84536082,6.466666667
2.026286106,145.6445313,3844.038072,13295.5857,0.004651685,95.83333333,6.4
2.304646553,145.6445313,3508.95799,11961.14772,0.004853933,96.96969697,6.6
2.767888718,145.6445313,3553.658677,11649.19239,0.004810345,96.875,6.4
1.881891563,145.6523438,3684.129345,11369.9664,0.004635,96.26168224,7.132857809
2.675001425,145.6445313,3627.52752,12666.32836,0.004545,96.19047619,7.000933458
2.695812966,145.6445313,3502.749175,13291.91243,0.004629808,98.16513761,7.266666667
2.619737499,145.6445313,3552.327382,11131.2829,0.004752809,92.92929293,6.6
2.360365889,145.6445313,3764.976687,14250.84106,0.004741935,96.07843137,6.8
2.00210207,145.6445313,3406.744348,9210.895902,0.004639175,94.33962264,7.067137809
2.647786906,145.6445313,3760.58454,12326.48184,0.00468,97.19626168,7.133333333
2.788150269,145.6523438,3565.573262,11672.84678,0.004697802,96.93877551,6.533333333
2.704387605,145.6445313,3709.397278,11667.44437,0.004645161,93.2038835,6.866666667
2.635766329,145.6445313,3436.32089,11095.64769,0.004693548,97,6.667555674
2.274995576,145.6601563,3651.384394,11954.75249,0.004642105,94.23076923,6.933333333
2.027755229,145.6445313,3568.647616,12211.59921,0.004588235,96.2962963,7.184194772
2.718383434,145.6445313,3444.19816,11125.95589,0.004552326,93.5483871,6.2
2.587122238,145.6523438,3519.156949,12580.79235,0.004702247,97.89473684,6.333333333
2.083929899,145.6523438,3694.762938,11886.82987,0.004653409,95.78947368,6.333755584
2.156703767,145.6523438,3618.328245,13704.28466,0.004813953,96.84210526,6.333755584
2.718972802,145.6523438,3700.678222,12665.25998,0.004653409,92.85714286,6.533333333
2.705408842,145.6445313,3675.482061,14265.65578,0.00465,95.87628866,6.468391571
2.246826089,145.6523438,3625.649913,11583.68408,0.004727273,92.85714286,7.465671244
2.766912853,145.6523438,3759.367456,12433.68436,0.004629808,98.16513761,7.267635685
2.415978181,145.6523438,4958.002159,15983.90737,0.004631387,97.91666667,9.600640043
2.906682333,145.6445313,4924.290894,15713.86934,0.004791367,96.1038961,10.26598227
1.46728716,145.6523438,4940.968614,15405.66757,0.004736842,97.22222222,9.6
2.963778354,145.6523438,5195.995416,15677.65964,0.004818898,92.5170068,9.8
2.153097291,145.6445313,4965.654002,16100.57904,0.004565693,96.52777778,9.601280171
1.839396555,145.6523438,5022.112131,15599.74625,0.0047,93.37748344,10.06532462
3.038783836,145.6523438,4786.332689,15528.03228,0.00476087,97.98657718,9.932009065
2.061877921,145.6523438,4931.46865,16223.76204,0.004629496,96.62162162,9.867324488
2.992616215,145.6523438,5171.908687,14980.7863,0.004762774,96.66666667,10.00066671
2.404970402,145.6601563,5168.392857,17724.52381,0.004835821,96,10
2.300161343,145.6445313,5008.31068,15571.26214,0.004733333,94.66666667,10.0040016
2.956105595,145.6445313,4808.972334,14843.83225,0.00505,97.38562092,10.19116765
2.870409403,145.6523438,4988.168573,16198.59196,0.004791367,98.01324503,10.06666667
2.622722675,145.6445313,5008.278742,15598.08509,0.004661871,94.73684211,10.13400893
3.022495998,145.7734375,5116.206209,17302.70578,0.004840909,95.30201342,9.933333333
2.229303692,145.7617188,5151.533454,15762.56627,0.004625,95.48387097,10.33264449
2.988458531,145.828125,4952.907072,17048.7338,0.004891304,95.54140127,10.46666667
2.87776218,145.7617188,5078.625302,15668.20834,0.004733333,95.94594595,9.866666667
2.947350184,145.8359375,5154.950924,16438.14954,0.004915385,95.94594595,9.866666667
2.394925708,145.703125,5149.522043,15965.82965,0.004848837,95.20547945,9.732035729
2.503299403,145.828125,5270.023877,15744.41068,0.004633333,95.86206897,9.680865269
2.037034709,145.7773438,4870.267499,16669.25904,0.004768657,96.59863946,9.8
3.035367168,145.7617188,4844.750084,14992.48574,0.00465625,96.75324675,10.28106015
2.961720551,145.828125,5051.006209,15202.52623,0.00477907,92.56756757,9.867324488
2.93056312,145.828125,5042.561205,15717.43879,0.004617647,95.94594595,9.866666667
2.795908248,145.7617188,5250.624367,15246.43942,0.004694245,96.02649007,10.07472645
1.970366699,145.7695313,4864.661654,14450.00296,0.004863971,95.45454545,10.26666667
2.206944391,145.828125,4918.441365,16657.86292,0.004762774,95.39473684,10.13400893
3.050656442,145.8359375,4972.863302,14747.09612,0.004793478,96.71052632,10.13333333
2.465375094,145.7617188,4928.726115,14992.48408,0.004660714,98.63945578,9.8
2.95434582,145.7695313,4947.38728,15179.15796,0.004753521,97.38562092,10.2
2.88377137,145.7695313,5014.695776,14911.66675,0.004669173,92,9.996001599
3.026643894,145.8359375,5149.343739,16493.52607,0.00462,96.25,10.67022341
2.322259411,145.828125,4867.01728,14777.43744,0.005615385,95.03546099,9.4012535
2.799107322,145.828125,4930.876964,16811.10386,0.004915385,99.3006993,9.530791789
2.032760957,145.8359375,5119.703195,15733.42736,0.004717742,94.20289855,9.208594688
2.95430395,145.7695313,5001.32589,15981.64689,0.00472028,97.4025974,10.26735116
2.530112435,145.828125,5326.542021,15865.58171,0.005363636,97.93103448,9.666666667
2.213014704,145.7617188,5310.052621,16144.33131,0.00495,93.46405229,10.2
2.935063164,145.7695313,5164.721504,16080.08945,0.004594406,96.05263158,10.13468462
2.437895538,145.7695313,4935.301965,14918.44531,0.004762774,94.77124183,10.20068005
2.911277574,145.7617188,5108.015344,15379.97173,0.004835821,98.63013699,9.733333333
3.009189614,145.828125,5095.954776,16050.80391,0.004789286,96.75324675,10.26666667
2.985961486,145.828125,4959.085814,15004.42147,0.004774809,95.86206897,9.668600387
3.005458923,145.7617188,6062.547358,18553.90232,0.004675978,97.31182796,12.39917339
3.204285114,145.7617188,6277.275886,18818.16076,0.005775,96.92307692,12.99653426
